Shape,Clarity,Color,Shape-Color-Clarity,Begin Size,End Size,List,Date
RB,I2,D,RB-D-I2-0.9,0.9,0.99,2200, 7/5/2024
RB,I3,D,RB-D-I3-0.9,0.9,0.99,1500, 7/5/2024
RB,IF,E,RB-E-IF-0.9,0.9,0.99,10100, 7/5/2024
RB,VVS1,E,RB-E-VVS1-0.9,0.9,0.99,9200, 7/5/2024
RB,VVS2,E,RB-E-VVS2-0.9,0.9,0.99,7700, 7/5/2024
RB,VS1,E,RB-E-VS1-0.9,0.9,0.99,6100, 7/5/2024
RB,VS2,E,RB-E-VS2-0.9,0.9,0.99,5300, 7/5/2024
RB,SI1,E,RB-E-SI1-0.9,0.9,0.99,4800, 7/5/2024
RB,SI2,E,RB-E-SI2-0.9,0.9,0.99,3800, 7/5/2024
RB,SI3,E,RB-E-SI3-0.9,0.9,0.99,3300, 7/5/2024
RB,I1,E,RB-E-I1-0.9,0.9,0.99,3000, 7/5/2024
RB,I2,E,RB-E-I2-0.9,0.9,0.99,2100, 7/5/2024
RB,I3,E,RB-E-I3-0.9,0.9,0.99,1400, 7/5/2024
RB,IF,F,RB-F-IF-0.9,0.9,0.99,9300, 7/5/2024
RB,VVS1,F,RB-F-VVS1-0.9,0.9,0.99,8500, 7/5/2024
RB,VVS2,F,RB-F-VVS2-0.9,0.9,0.99,7200, 7/5/2024
RB,VS1,F,RB-F-VS1-0.9,0.9,0.99,5700, 7/5/2024
RB,VS2,F,RB-F-VS2-0.9,0.9,0.99,5000, 7/5/2024
RB,SI1,F,RB-F-SI1-0.9,0.9,0.99,4500, 7/5/2024
RB,SI2,F,RB-F-SI2-0.9,0.9,0.99,3500, 7/5/2024
RB,SI3,F,RB-F-SI3-0.9,0.9,0.99,3200, 7/5/2024
RB,I1,F,RB-F-I1-0.9,0.9,0.99,2800, 7/5/2024
RB,I2,F,RB-F-I2-0.9,0.9,0.99,2000, 7/5/2024
RB,I3,F,RB-F-I3-0.9,0.9,0.99,1300, 7/5/2024
RB,IF,G,RB-G-IF-0.9,0.9,0.99,7600, 7/5/2024
RB,VVS1,G,RB-G-VVS1-0.9,0.9,0.99,7100, 7/5/2024
RB,VVS2,G,RB-G-VVS2-0.9,0.9,0.99,6100, 7/5/2024
RB,VS1,G,RB-G-VS1-0.9,0.9,0.99,5200, 7/5/2024
RB,VS2,G,RB-G-VS2-0.9,0.9,0.99,4600, 7/5/2024
RB,SI1,G,RB-G-SI1-0.9,0.9,0.99,4100, 7/5/2024
RB,SI2,G,RB-G-SI2-0.9,0.9,0.99,3300, 7/5/2024
RB,SI3,G,RB-G-SI3-0.9,0.9,0.99,3000, 7/5/2024
RB,I1,G,RB-G-I1-0.9,0.9,0.99,2700, 7/5/2024
RB,I2,G,RB-G-I2-0.9,0.9,0.99,1900, 7/5/2024
RB,I3,G,RB-G-I3-0.9,0.9,0.99,1200, 7/5/2024
RB,IF,H,RB-H-IF-0.9,0.9,0.99,6200, 7/5/2024
RB,VVS1,H,RB-H-VVS1-0.9,0.9,0.99,5800, 7/5/2024
RB,VVS2,H,RB-H-VVS2-0.9,0.9,0.99,5200, 7/5/2024
RB,VS1,H,RB-H-VS1-0.9,0.9,0.99,4700, 7/5/2024
RB,VS2,H,RB-H-VS2-0.9,0.9,0.99,4300, 7/5/2024
RB,SI1,H,RB-H-SI1-0.9,0.9,0.99,3800, 7/5/2024
RB,SI2,H,RB-H-SI2-0.9,0.9,0.99,3100, 7/5/2024
RB,SI3,H,RB-H-SI3-0.9,0.9,0.99,2800, 7/5/2024
RB,I1,H,RB-H-I1-0.9,0.9,0.99,2600, 7/5/2024
RB,I2,H,RB-H-I2-0.9,0.9,0.99,1800, 7/5/2024
RB,I3,H,RB-H-I3-0.9,0.9,0.99,1200, 7/5/2024
RB,IF,I,RB-I-IF-0.9,0.9,0.99,5300, 7/5/2024
RB,VVS1,I,RB-I-VVS1-0.9,0.9,0.99,4900, 7/5/2024
RB,VVS2,I,RB-I-VVS2-0.9,0.9,0.99,4500, 7/5/2024
RB,VS1,I,RB-I-VS1-0.9,0.9,0.99,4100, 7/5/2024
RB,VS2,I,RB-I-VS2-0.9,0.9,0.99,3800, 7/5/2024
RB,SI1,I,RB-I-SI1-0.9,0.9,0.99,3400, 7/5/2024
RB,SI2,I,RB-I-SI2-0.9,0.9,0.99,2900, 7/5/2024
RB,SI3,I,RB-I-SI3-0.9,0.9,0.99,2600, 7/5/2024
RB,I1,I,RB-I-I1-0.9,0.9,0.99,2400, 7/5/2024
RB,I2,I,RB-I-I2-0.9,0.9,0.99,1700, 7/5/2024
RB,I3,I,RB-I-I3-0.9,0.9,0.99,1100, 7/5/2024
RB,IF,J,RB-J-IF-0.9,0.9,0.99,4500, 7/5/2024
RB,VVS1,J,RB-J-VVS1-0.9,0.9,0.99,4200, 7/5/2024
RB,VVS2,J,RB-J-VVS2-0.9,0.9,0.99,3800, 7/5/2024
RB,VS1,J,RB-J-VS1-0.9,0.9,0.99,3500, 7/5/2024
RB,VS2,J,RB-J-VS2-0.9,0.9,0.99,3200, 7/5/2024
RB,SI1,J,RB-J-SI1-0.9,0.9,0.99,3000, 7/5/2024
RB,SI2,J,RB-J-SI2-0.9,0.9,0.99,2700, 7/5/2024
RB,SI3,J,RB-J-SI3-0.9,0.9,0.99,2400, 7/5/2024
RB,I1,J,RB-J-I1-0.9,0.9,0.99,2100, 7/5/2024
RB,I2,J,RB-J-I2-0.9,0.9,0.99,1600, 7/5/2024
RB,I3,J,RB-J-I3-0.9,0.9,0.99,1000, 7/5/2024
RB,IF,K,RB-K-IF-0.9,0.9,0.99,3800, 7/5/2024
RB,VVS1,K,RB-K-VVS1-0.9,0.9,0.99,3500, 7/5/2024
RB,VVS2,K,RB-K-VVS2-0.9,0.9,0.99,3200, 7/5/2024
RB,VS1,K,RB-K-VS1-0.9,0.9,0.99,3000, 7/5/2024
RB,VS2,K,RB-K-VS2-0.9,0.9,0.99,2800, 7/5/2024
RB,SI1,K,RB-K-SI1-0.9,0.9,0.99,2700, 7/5/2024
RB,SI2,K,RB-K-SI2-0.9,0.9,0.99,2500, 7/5/2024
RB,SI3,K,RB-K-SI3-0.9,0.9,0.99,2100, 7/5/2024
RB,I1,K,RB-K-I1-0.9,0.9,0.99,1900, 7/5/2024
RB,I2,K,RB-K-I2-0.9,0.9,0.99,1500, 7/5/2024
RB,I3,K,RB-K-I3-0.9,0.9,0.99,900, 7/5/2024
RB,IF,L,RB-L-IF-0.9,0.9,0.99,3200, 7/5/2024
RB,VVS1,L,RB-L-VVS1-0.9,0.9,0.99,3000, 7/5/2024
RB,VVS2,L,RB-L-VVS2-0.9,0.9,0.99,2700, 7/5/2024
RB,VS1,L,RB-L-VS1-0.9,0.9,0.99,2500, 7/5/2024
RB,VS2,L,RB-L-VS2-0.9,0.9,0.99,2400, 7/5/2024
RB,SI1,L,RB-L-SI1-0.9,0.9,0.99,2300, 7/5/2024
RB,SI2,L,RB-L-SI2-0.9,0.9,0.99,2200, 7/5/2024
RB,SI3,L,RB-L-SI3-0.9,0.9,0.99,2000, 7/5/2024
RB,I1,L,RB-L-I1-0.9,0.9,0.99,1800, 7/5/2024
RB,I2,L,RB-L-I2-0.9,0.9,0.99,1300, 7/5/2024
RB,I3,L,RB-L-I3-0.9,0.9,0.99,800, 7/5/2024
RB,IF,M,RB-M-IF-0.9,0.9,0.99,2700, 7/5/2024
RB,VVS1,M,RB-M-VVS1-0.9,0.9,0.99,2500, 7/5/2024
RB,VVS2,M,RB-M-VVS2-0.9,0.9,0.99,2300, 7/5/2024
RB,VS1,M,RB-M-VS1-0.9,0.9,0.99,2200, 7/5/2024
RB,VS2,M,RB-M-VS2-0.9,0.9,0.99,2100, 7/5/2024
RB,SI1,M,RB-M-SI1-0.9,0.9,0.99,2000, 7/5/2024
RB,SI2,M,RB-M-SI2-0.9,0.9,0.99,1900, 7/5/2024
RB,SI3,M,RB-M-SI3-0.9,0.9,0.99,1700, 7/5/2024
RB,I1,M,RB-M-I1-0.9,0.9,0.99,1500, 7/5/2024
RB,I2,M,RB-M-I2-0.9,0.9,0.99,1100, 7/5/2024
RB,I3,M,RB-M-I3-0.9,0.9,0.99,700, 7/5/2024
RB,IF,D,RB-D-IF-1,1,1.49,17000, 7/5/2024
RB,VVS1,D,RB-D-VVS1-1,1,1.49,13500, 7/5/2024
RB,VVS2,D,RB-D-VVS2-1,1,1.49,11400, 7/5/2024
RB,VS1,D,RB-D-VS1-1,1,1.49,10200, 7/5/2024
RB,VS2,D,RB-D-VS2-1,1,1.49,8400, 7/5/2024
RB,SI1,D,RB-D-SI1-1,1,1.49,6800, 7/5/2024
RB,SI2,D,RB-D-SI2-1,1,1.49,5500, 7/5/2024
RB,SI3,D,RB-D-SI3-1,1,1.49,4900, 7/5/2024
RB,I1,D,RB-D-I1-1,1,1.49,4100, 7/5/2024
RB,I2,D,RB-D-I2-1,1,1.49,2500, 7/5/2024
RB,I3,D,RB-D-I3-1,1,1.49,1600, 7/5/2024
RB,IF,E,RB-E-IF-1,1,1.49,13200, 7/5/2024
RB,VVS1,E,RB-E-VVS1-1,1,1.49,11700, 7/5/2024
RB,VVS2,E,RB-E-VVS2-1,1,1.49,10300, 7/5/2024
RB,VS1,E,RB-E-VS1-1,1,1.49,9300, 7/5/2024
RB,VS2,E,RB-E-VS2-1,1,1.49,7600, 7/5/2024
RB,SI1,E,RB-E-SI1-1,1,1.49,6300, 7/5/2024
RB,SI2,E,RB-E-SI2-1,1,1.49,5100, 7/5/2024
RB,SI3,E,RB-E-SI3-1,1,1.49,4600, 7/5/2024
RB,I1,E,RB-E-I1-1,1,1.49,3800, 7/5/2024
RB,I2,E,RB-E-I2-1,1,1.49,2400, 7/5/2024
RB,I3,E,RB-E-I3-1,1,1.49,1500, 7/5/2024
RB,IF,F,RB-F-IF-1,1,1.49,11600, 7/5/2024
RB,VVS1,F,RB-F-VVS1-1,1,1.49,10500, 7/5/2024
RB,VVS2,F,RB-F-VVS2-1,1,1.49,9400, 7/5/2024
RB,VS1,F,RB-F-VS1-1,1,1.49,8500, 7/5/2024
RB,VS2,F,RB-F-VS2-1,1,1.49,7100, 7/5/2024
RB,SI1,F,RB-F-SI1-1,1,1.49,5900, 7/5/2024
RB,SI2,F,RB-F-SI2-1,1,1.49,4800, 7/5/2024
RB,SI3,F,RB-F-SI3-1,1,1.49,4300, 7/5/2024
RB,I1,F,RB-F-I1-1,1,1.49,3600, 7/5/2024
RB,I2,F,RB-F-I2-1,1,1.49,2300, 7/5/2024
RB,I3,F,RB-F-I3-1,1,1.49,1400, 7/5/2024
RB,IF,G,RB-G-IF-1,1,1.49,9100, 7/5/2024
RB,VVS1,G,RB-G-VVS1-1,1,1.49,8500, 7/5/2024
RB,VVS2,G,RB-G-VVS2-1,1,1.49,7900, 7/5/2024
RB,VS1,G,RB-G-VS1-1,1,1.49,7500, 7/5/2024
RB,VS2,G,RB-G-VS2-1,1,1.49,6400, 7/5/2024
RB,SI1,G,RB-G-SI1-1,1,1.49,5500, 7/5/2024
RB,SI2,G,RB-G-SI2-1,1,1.49,4500, 7/5/2024
RB,SI3,G,RB-G-SI3-1,1,1.49,4000, 7/5/2024
RB,I1,G,RB-G-I1-1,1,1.49,3400, 7/5/2024
RB,I2,G,RB-G-I2-1,1,1.49,2200, 7/5/2024
RB,I3,G,RB-G-I3-1,1,1.49,1300, 7/5/2024
RB,IF,H,RB-H-IF-1,1,1.49,7200, 7/5/2024
RB,VVS1,H,RB-H-VVS1-1,1,1.49,6800, 7/5/2024
RB,VVS2,H,RB-H-VVS2-1,1,1.49,6500, 7/5/2024
RB,VS1,H,RB-H-VS1-1,1,1.49,6200, 7/5/2024
RB,VS2,H,RB-H-VS2-1,1,1.49,5800, 7/5/2024
RB,SI1,H,RB-H-SI1-1,1,1.49,5000, 7/5/2024
RB,SI2,H,RB-H-SI2-1,1,1.49,4200, 7/5/2024
RB,SI3,H,RB-H-SI3-1,1,1.49,3700, 7/5/2024
RB,I1,H,RB-H-I1-1,1,1.49,3200, 7/5/2024
RB,I2,H,RB-H-I2-1,1,1.49,2100, 7/5/2024
RB,I3,H,RB-H-I3-1,1,1.49,1300, 7/5/2024
RB,IF,I,RB-I-IF-1,1,1.49,6100, 7/5/2024
RB,VVS1,I,RB-I-VVS1-1,1,1.49,5800, 7/5/2024
RB,VVS2,I,RB-I-VVS2-1,1,1.49,5500, 7/5/2024
RB,VS1,I,RB-I-VS1-1,1,1.49,5200, 7/5/2024
RB,VS2,I,RB-I-VS2-1,1,1.49,4800, 7/5/2024
RB,SI1,I,RB-I-SI1-1,1,1.49,4400, 7/5/2024
RB,SI2,I,RB-I-SI2-1,1,1.49,3800, 7/5/2024
RB,SI3,I,RB-I-SI3-1,1,1.49,3500, 7/5/2024
RB,I1,I,RB-I-I1-1,1,1.49,3000, 7/5/2024
RB,I2,I,RB-I-I2-1,1,1.49,2000, 7/5/2024
RB,I3,I,RB-I-I3-1,1,1.49,1200, 7/5/2024
RB,IF,J,RB-J-IF-1,1,1.49,5200, 7/5/2024
RB,VVS1,J,RB-J-VVS1-1,1,1.49,4800, 7/5/2024
RB,VVS2,J,RB-J-VVS2-1,1,1.49,4400, 7/5/2024
RB,VS1,J,RB-J-VS1-1,1,1.49,4100, 7/5/2024
RB,VS2,J,RB-J-VS2-1,1,1.49,3900, 7/5/2024
RB,SI1,J,RB-J-SI1-1,1,1.49,3700, 7/5/2024
RB,SI2,J,RB-J-SI2-1,1,1.49,3300, 7/5/2024
RB,SI3,J,RB-J-SI3-1,1,1.49,3200, 7/5/2024
RB,I1,J,RB-J-I1-1,1,1.49,2800, 7/5/2024
RB,I2,J,RB-J-I2-1,1,1.49,1900, 7/5/2024
RB,I3,J,RB-J-I3-1,1,1.49,1200, 7/5/2024
RB,IF,K,RB-K-IF-1,1,1.49,4300, 7/5/2024
RB,VVS1,K,RB-K-VVS1-1,1,1.49,4000, 7/5/2024
RB,VVS2,K,RB-K-VVS2-1,1,1.49,3700, 7/5/2024
RB,VS1,K,RB-K-VS1-1,1,1.49,3500, 7/5/2024
RB,VS2,K,RB-K-VS2-1,1,1.49,3300, 7/5/2024
RB,SI1,K,RB-K-SI1-1,1,1.49,3100, 7/5/2024
RB,SI2,K,RB-K-SI2-1,1,1.49,2900, 7/5/2024
RB,SI3,K,RB-K-SI3-1,1,1.49,2800, 7/5/2024
RB,I1,K,RB-K-I1-1,1,1.49,2600, 7/5/2024
RB,I2,K,RB-K-I2-1,1,1.49,1800, 7/5/2024
RB,I3,K,RB-K-I3-1,1,1.49,1100, 7/5/2024
RB,IF,L,RB-L-IF-1,1,1.49,3700, 7/5/2024
RB,VVS1,L,RB-L-VVS1-1,1,1.49,3400, 7/5/2024
RB,VVS2,L,RB-L-VVS2-1,1,1.49,3100, 7/5/2024
RB,VS1,L,RB-L-VS1-1,1,1.49,2900, 7/5/2024
RB,VS2,L,RB-L-VS2-1,1,1.49,2800, 7/5/2024
RB,SI1,L,RB-L-SI1-1,1,1.49,2700, 7/5/2024
RB,SI2,L,RB-L-SI2-1,1,1.49,2500, 7/5/2024
RB,SI3,L,RB-L-SI3-1,1,1.49,2400, 7/5/2024
RB,I1,L,RB-L-I1-1,1,1.49,2300, 7/5/2024
RB,I2,L,RB-L-I2-1,1,1.49,1700, 7/5/2024
RB,I3,L,RB-L-I3-1,1,1.49,1000, 7/5/2024
RB,IF,M,RB-M-IF-1,1,1.49,3100, 7/5/2024
RB,VVS1,M,RB-M-VVS1-1,1,1.49,2900, 7/5/2024
RB,VVS2,M,RB-M-VVS2-1,1,1.49,2800, 7/5/2024
RB,VS1,M,RB-M-VS1-1,1,1.49,2700, 7/5/2024
RB,VS2,M,RB-M-VS2-1,1,1.49,2600, 7/5/2024
RB,SI1,M,RB-M-SI1-1,1,1.49,2400, 7/5/2024
RB,SI2,M,RB-M-SI2-1,1,1.49,2200, 7/5/2024
RB,SI3,M,RB-M-SI3-1,1,1.49,2100, 7/5/2024
RB,I1,M,RB-M-I1-1,1,1.49,2000, 7/5/2024
RB,I2,M,RB-M-I2-1,1,1.49,1600, 7/5/2024
RB,I3,M,RB-M-I3-1,1,1.49,1000, 7/5/2024
RB,IF,D,RB-D-IF-1.5,1.5,1.99,22000, 7/5/2024
RB,VVS1,D,RB-D-VVS1-1.5,1.5,1.99,19700, 7/5/2024
RB,VVS2,D,RB-D-VVS2-1.5,1.5,1.99,16200, 7/5/2024
RB,VS1,D,RB-D-VS1-1.5,1.5,1.99,14100, 7/5/2024
RB,VS2,D,RB-D-VS2-1.5,1.5,1.99,12600, 7/5/2024
RB,SI1,D,RB-D-SI1-1.5,1.5,1.99,10100, 7/5/2024
RB,SI2,D,RB-D-SI2-1.5,1.5,1.99,8300, 7/5/2024
RB,SI3,D,RB-D-SI3-1.5,1.5,1.99,7400, 7/5/2024
RB,I1,D,RB-D-I1-1.5,1.5,1.99,6000, 7/5/2024
RB,I2,D,RB-D-I2-1.5,1.5,1.99,3500, 7/5/2024
RB,I3,D,RB-D-I3-1.5,1.5,1.99,1800, 7/5/2024
RB,IF,E,RB-E-IF-1.5,1.5,1.99,19800, 7/5/2024
RB,VVS1,E,RB-E-VVS1-1.5,1.5,1.99,18200, 7/5/2024
RB,VVS2,E,RB-E-VVS2-1.5,1.5,1.99,15100, 7/5/2024
RB,VS1,E,RB-E-VS1-1.5,1.5,1.99,12800, 7/5/2024
RB,VS2,E,RB-E-VS2-1.5,1.5,1.99,11600, 7/5/2024
RB,SI1,E,RB-E-SI1-1.5,1.5,1.99,9400, 7/5/2024
RB,SI2,E,RB-E-SI2-1.5,1.5,1.99,7600, 7/5/2024
RB,SI3,E,RB-E-SI3-1.5,1.5,1.99,6800, 7/5/2024
RB,I1,E,RB-E-I1-1.5,1.5,1.99,5800, 7/5/2024
RB,I2,E,RB-E-I2-1.5,1.5,1.99,3300, 7/5/2024
RB,I3,E,RB-E-I3-1.5,1.5,1.99,1700, 7/5/2024
RB,IF,F,RB-F-IF-1.5,1.5,1.99,17200, 7/5/2024
RB,VVS1,F,RB-F-VVS1-1.5,1.5,1.99,16100, 7/5/2024
RB,VVS2,F,RB-F-VVS2-1.5,1.5,1.99,13900, 7/5/2024
RB,VS1,F,RB-F-VS1-1.5,1.5,1.99,11900, 7/5/2024
RB,VS2,F,RB-F-VS2-1.5,1.5,1.99,10800, 7/5/2024
RB,SI1,F,RB-F-SI1-1.5,1.5,1.99,8800, 7/5/2024
RB,SI2,F,RB-F-SI2-1.5,1.5,1.99,7100, 7/5/2024
RB,SI3,F,RB-F-SI3-1.5,1.5,1.99,6400, 7/5/2024
RB,I1,F,RB-F-I1-1.5,1.5,1.99,5500, 7/5/2024
RB,I2,F,RB-F-I2-1.5,1.5,1.99,3200, 7/5/2024
RB,I3,F,RB-F-I3-1.5,1.5,1.99,1600, 7/5/2024
RB,IF,G,RB-G-IF-1.5,1.5,1.99,14300, 7/5/2024
RB,VVS1,G,RB-G-VVS1-1.5,1.5,1.99,13300, 7/5/2024
RB,VVS2,G,RB-G-VVS2-1.5,1.5,1.99,12000, 7/5/2024
RB,VS1,G,RB-G-VS1-1.5,1.5,1.99,10500, 7/5/2024
RB,VS2,G,RB-G-VS2-1.5,1.5,1.99,9400, 7/5/2024
RB,SI1,G,RB-G-SI1-1.5,1.5,1.99,8200, 7/5/2024
RB,SI2,G,RB-G-SI2-1.5,1.5,1.99,6700, 7/5/2024
RB,SI3,G,RB-G-SI3-1.5,1.5,1.99,6100, 7/5/2024
RB,I1,G,RB-G-I1-1.5,1.5,1.99,5200, 7/5/2024
RB,I2,G,RB-G-I2-1.5,1.5,1.99,3000, 7/5/2024
RB,I3,G,RB-G-I3-1.5,1.5,1.99,1500, 7/5/2024
RB,IF,H,RB-H-IF-1.5,1.5,1.99,11500, 7/5/2024
RB,VVS1,H,RB-H-VVS1-1.5,1.5,1.99,10600, 7/5/2024
RB,VVS2,H,RB-H-VVS2-1.5,1.5,1.99,9700, 7/5/2024
RB,VS1,H,RB-H-VS1-1.5,1.5,1.99,8700, 7/5/2024
RB,VS2,H,RB-H-VS2-1.5,1.5,1.99,8000, 7/5/2024
RB,SI1,H,RB-H-SI1-1.5,1.5,1.99,7500, 7/5/2024
RB,SI2,H,RB-H-SI2-1.5,1.5,1.99,6300, 7/5/2024
RB,SI3,H,RB-H-SI3-1.5,1.5,1.99,5800, 7/5/2024
RB,I1,H,RB-H-I1-1.5,1.5,1.99,4800, 7/5/2024
RB,I2,H,RB-H-I2-1.5,1.5,1.99,2900, 7/5/2024
RB,I3,H,RB-H-I3-1.5,1.5,1.99,1500, 7/5/2024
RB,IF,I,RB-I-IF-1.5,1.5,1.99,9400, 7/5/2024
RB,VVS1,I,RB-I-VVS1-1.5,1.5,1.99,8800, 7/5/2024
RB,VVS2,I,RB-I-VVS2-1.5,1.5,1.99,8000, 7/5/2024
RB,VS1,I,RB-I-VS1-1.5,1.5,1.99,7400, 7/5/2024
RB,VS2,I,RB-I-VS2-1.5,1.5,1.99,6900, 7/5/2024
RB,SI1,I,RB-I-SI1-1.5,1.5,1.99,6500, 7/5/2024
RB,SI2,I,RB-I-SI2-1.5,1.5,1.99,5900, 7/5/2024
RB,SI3,I,RB-I-SI3-1.5,1.5,1.99,5400, 7/5/2024
RB,I1,I,RB-I-I1-1.5,1.5,1.99,4500, 7/5/2024
RB,I2,I,RB-I-I2-1.5,1.5,1.99,2700, 7/5/2024
RB,I3,I,RB-I-I3-1.5,1.5,1.99,1400, 7/5/2024
RB,IF,J,RB-J-IF-1.5,1.5,1.99,7800, 7/5/2024
RB,VVS1,J,RB-J-VVS1-1.5,1.5,1.99,7200, 7/5/2024
RB,VVS2,J,RB-J-VVS2-1.5,1.5,1.99,6600, 7/5/2024
RB,VS1,J,RB-J-VS1-1.5,1.5,1.99,6300, 7/5/2024
RB,VS2,J,RB-J-VS2-1.5,1.5,1.99,6000, 7/5/2024
RB,SI1,J,RB-J-SI1-1.5,1.5,1.99,5600, 7/5/2024
RB,SI2,J,RB-J-SI2-1.5,1.5,1.99,5100, 7/5/2024
RB,SI3,J,RB-J-SI3-1.5,1.5,1.99,4700, 7/5/2024
RB,I1,J,RB-J-I1-1.5,1.5,1.99,4100, 7/5/2024
RB,I2,J,RB-J-I2-1.5,1.5,1.99,2600, 7/5/2024
RB,I3,J,RB-J-I3-1.5,1.5,1.99,1400, 7/5/2024
RB,IF,K,RB-K-IF-1.5,1.5,1.99,6900, 7/5/2024
RB,VVS1,K,RB-K-VVS1-1.5,1.5,1.99,6200, 7/5/2024
RB,VVS2,K,RB-K-VVS2-1.5,1.5,1.99,5700, 7/5/2024
RB,VS1,K,RB-K-VS1-1.5,1.5,1.99,5400, 7/5/2024
RB,VS2,K,RB-K-VS2-1.5,1.5,1.99,5100, 7/5/2024
RB,SI1,K,RB-K-SI1-1.5,1.5,1.99,4800, 7/5/2024
RB,SI2,K,RB-K-SI2-1.5,1.5,1.99,4400, 7/5/2024
RB,SI3,K,RB-K-SI3-1.5,1.5,1.99,4100, 7/5/2024
RB,I1,K,RB-K-I1-1.5,1.5,1.99,3800, 7/5/2024
RB,I2,K,RB-K-I2-1.5,1.5,1.99,2400, 7/5/2024
RB,I3,K,RB-K-I3-1.5,1.5,1.99,1300, 7/5/2024
RB,IF,L,RB-L-IF-1.5,1.5,1.99,5900, 7/5/2024
RB,VVS1,L,RB-L-VVS1-1.5,1.5,1.99,5200, 7/5/2024
RB,VVS2,L,RB-L-VVS2-1.5,1.5,1.99,4900, 7/5/2024
RB,VS1,L,RB-L-VS1-1.5,1.5,1.99,4600, 7/5/2024
RB,VS2,L,RB-L-VS2-1.5,1.5,1.99,4400, 7/5/2024
RB,SI1,L,RB-L-SI1-1.5,1.5,1.99,4200, 7/5/2024
RB,SI2,L,RB-L-SI2-1.5,1.5,1.99,3900, 7/5/2024
RB,SI3,L,RB-L-SI3-1.5,1.5,1.99,3600, 7/5/2024
RB,I1,L,RB-L-I1-1.5,1.5,1.99,3500, 7/5/2024
RB,I2,L,RB-L-I2-1.5,1.5,1.99,2300, 7/5/2024
RB,I3,L,RB-L-I3-1.5,1.5,1.99,1200, 7/5/2024
RB,IF,M,RB-M-IF-1.5,1.5,1.99,5200, 7/5/2024
RB,VVS1,M,RB-M-VVS1-1.5,1.5,1.99,4600, 7/5/2024
RB,VVS2,M,RB-M-VVS2-1.5,1.5,1.99,4300, 7/5/2024
RB,VS1,M,RB-M-VS1-1.5,1.5,1.99,4100, 7/5/2024
RB,VS2,M,RB-M-VS2-1.5,1.5,1.99,3900, 7/5/2024
RB,SI1,M,RB-M-SI1-1.5,1.5,1.99,3700, 7/5/2024
RB,SI2,M,RB-M-SI2-1.5,1.5,1.99,3500, 7/5/2024
RB,SI3,M,RB-M-SI3-1.5,1.5,1.99,3300, 7/5/2024
RB,I1,M,RB-M-I1-1.5,1.5,1.99,3200, 7/5/2024
RB,I2,M,RB-M-I2-1.5,1.5,1.99,2200, 7/5/2024
RB,I3,M,RB-M-I3-1.5,1.5,1.99,1200, 7/5/2024
RB,IF,D,RB-D-IF-2,2,2.99,35000, 7/5/2024
RB,VVS1,D,RB-D-VVS1-2,2,2.99,28500, 7/5/2024
RB,VVS2,D,RB-D-VVS2-2,2,2.99,24500, 7/5/2024
RB,VS1,D,RB-D-VS1-2,2,2.99,21500, 7/5/2024
RB,VS2,D,RB-D-VS2-2,2,2.99,18000, 7/5/2024
RB,SI1,D,RB-D-SI1-2,2,2.99,14700, 7/5/2024
RB,SI2,D,RB-D-SI2-2,2,2.99,11800, 7/5/2024
RB,SI3,D,RB-D-SI3-2,2,2.99,9900, 7/5/2024
RB,I1,D,RB-D-I1-2,2,2.99,8000, 7/5/2024
RB,I2,D,RB-D-I2-2,2,2.99,4100, 7/5/2024
RB,I3,D,RB-D-I3-2,2,2.99,1900, 7/5/2024
RB,IF,E,RB-E-IF-2,2,2.99,28500, 7/5/2024
RB,VVS1,E,RB-E-VVS1-2,2,2.99,25500, 7/5/2024
RB,VVS2,E,RB-E-VVS2-2,2,2.99,22000, 7/5/2024
RB,VS1,E,RB-E-VS1-2,2,2.99,20000, 7/5/2024
RB,VS2,E,RB-E-VS2-2,2,2.99,16500, 7/5/2024
RB,SI1,E,RB-E-SI1-2,2,2.99,13800, 7/5/2024
RB,SI2,E,RB-E-SI2-2,2,2.99,10900, 7/5/2024
RB,SI3,E,RB-E-SI3-2,2,2.99,9200, 7/5/2024
RB,I1,E,RB-E-I1-2,2,2.99,7600, 7/5/2024
RB,I2,E,RB-E-I2-2,2,2.99,3900, 7/5/2024
RB,I3,E,RB-E-I3-2,2,2.99,1800, 7/5/2024
RB,IF,F,RB-F-IF-2,2,2.99,26000, 7/5/2024
RB,VVS1,F,RB-F-VVS1-2,2,2.99,23000, 7/5/2024
RB,VVS2,F,RB-F-VVS2-2,2,2.99,20500, 7/5/2024
RB,VS1,F,RB-F-VS1-2,2,2.99,18500, 7/5/2024
RB,VS2,F,RB-F-VS2-2,2,2.99,15500, 7/5/2024
RB,SI1,F,RB-F-SI1-2,2,2.99,12800, 7/5/2024
RB,SI2,F,RB-F-SI2-2,2,2.99,10200, 7/5/2024
RB,SI3,F,RB-F-SI3-2,2,2.99,8600, 7/5/2024
RB,I1,F,RB-F-I1-2,2,2.99,7200, 7/5/2024
RB,I2,F,RB-F-I2-2,2,2.99,3700, 7/5/2024
RB,I3,F,RB-F-I3-2,2,2.99,1700, 7/5/2024
RB,IF,G,RB-G-IF-2,2,2.99,21500, 7/5/2024
RB,VVS1,G,RB-G-VVS1-2,2,2.99,19500, 7/5/2024
RB,VVS2,G,RB-G-VVS2-2,2,2.99,17500, 7/5/2024
RB,VS1,G,RB-G-VS1-2,2,2.99,15500, 7/5/2024
