Shape,Clarity,Color,Shape-Color-Clarity,Begin Size,End Size,List,Date
PS,SI1,M,PS-M-SI1-0.7,0.7,0.89,1300,1/3/2025,,
PS,SI2,M,PS-M-SI2-0.7,0.7,0.89,1200,1/3/2025,,
PS,SI3,M,PS-M-SI3-0.7,0.7,0.89,1100,1/3/2025,,
PS,I1,M,PS-M-I1-0.7,0.7,0.89,900,1/3/2025,,
PS,I2,M,PS-M-I2-0.7,0.7,0.89,700,1/3/2025,,
PS,I3,M,PS-M-I3-0.7,0.7,0.89,500,1/3/2025,,
PS,IF,D,PS-D-IF-0.9,0.9,0.99,6700,1/3/2025,,
PS,VVS1,D,PS-D-VVS1-0.9,0.9,0.99,6300,1/3/2025,,
PS,VVS2,D,PS-D-VVS2-0.9,0.9,0.99,5600,1/3/2025,,
PS,VS1,D,PS-D-VS1-0.9,0.9,0.99,5200,1/3/2025,,
PS,VS2,D,PS-D-VS2-0.9,0.9,0.99,4400,1/3/2025,,
PS,SI1,D,PS-D-SI1-0.9,0.9,0.99,3700,1/3/2025,,
PS,SI2,D,PS-D-SI2-0.9,0.9,0.99,3300,1/3/2025,,
PS,SI3,D,PS-D-SI3-0.9,0.9,0.99,3000,1/3/2025,,
PS,I1,D,PS-D-I1-0.9,0.9,0.99,2400,1/3/2025,,
PS,I2,D,PS-D-I2-0.9,0.9,0.99,1800,1/3/2025,,
PS,I3,D,PS-D-I3-0.9,0.9,0.99,1100,1/3/2025,,
PS,IF,E,PS-E-IF-0.9,0.9,0.99,6200,1/3/2025,,
PS,VVS1,E,PS-E-VVS1-0.9,0.9,0.99,5700,1/3/2025,,
PS,VVS2,E,PS-E-VVS2-0.9,0.9,0.99,5200,1/3/2025,,
PS,VS1,E,PS-E-VS1-0.9,0.9,0.99,4900,1/3/2025,,
PS,VS2,E,PS-E-VS2-0.9,0.9,0.99,4200,1/3/2025,,
PS,SI1,E,PS-E-SI1-0.9,0.9,0.99,3500,1/3/2025,,
PS,SI2,E,PS-E-SI2-0.9,0.9,0.99,3100,1/3/2025,,
PS,SI3,E,PS-E-SI3-0.9,0.9,0.99,2800,1/3/2025,,
PS,I1,E,PS-E-I1-0.9,0.9,0.99,2300,1/3/2025,,
PS,I2,E,PS-E-I2-0.9,0.9,0.99,1700,1/3/2025,,
PS,I3,E,PS-E-I3-0.9,0.9,0.99,1000,1/3/2025,,
PS,IF,F,PS-F-IF-0.9,0.9,0.99,5500,1/3/2025,,
PS,VVS1,F,PS-F-VVS1-0.9,0.9,0.99,5200,1/3/2025,,
PS,VVS2,F,PS-F-VVS2-0.9,0.9,0.99,4900,1/3/2025,,
PS,VS1,F,PS-F-VS1-0.9,0.9,0.99,4600,1/3/2025,,
PS,VS2,F,PS-F-VS2-0.9,0.9,0.99,4000,1/3/2025,,
PS,SI1,F,PS-F-SI1-0.9,0.9,0.99,3300,1/3/2025,,
PS,SI2,F,PS-F-SI2-0.9,0.9,0.99,2900,1/3/2025,,
PS,SI3,F,PS-F-SI3-0.9,0.9,0.99,2600,1/3/2025,,
PS,I1,F,PS-F-I1-0.9,0.9,0.99,2200,1/3/2025,,
PS,I2,F,PS-F-I2-0.9,0.9,0.99,1600,1/3/2025,,
PS,I3,F,PS-F-I3-0.9,0.9,0.99,1000,1/3/2025,,
PS,IF,G,PS-G-IF-0.9,0.9,0.99,5200,1/3/2025,,
PS,VVS1,G,PS-G-VVS1-0.9,0.9,0.99,4900,1/3/2025,,
PS,VVS2,G,PS-G-VVS2-0.9,0.9,0.99,4600,1/3/2025,,
PS,VS1,G,PS-G-VS1-0.9,0.9,0.99,4300,1/3/2025,,
PS,VS2,G,PS-G-VS2-0.9,0.9,0.99,3800,1/3/2025,,
PS,SI1,G,PS-G-SI1-0.9,0.9,0.99,3200,1/3/2025,,
PS,SI2,G,PS-G-SI2-0.9,0.9,0.99,2700,1/3/2025,,
PS,SI3,G,PS-G-SI3-0.9,0.9,0.99,2400,1/3/2025,,
PS,I1,G,PS-G-I1-0.9,0.9,0.99,2100,1/3/2025,,
PS,I2,G,PS-G-I2-0.9,0.9,0.99,1600,1/3/2025,,
PS,I3,G,PS-G-I3-0.9,0.9,0.99,900,1/3/2025,,
PS,IF,H,PS-H-IF-0.9,0.9,0.99,4800,1/3/2025,,
PS,VVS1,H,PS-H-VVS1-0.9,0.9,0.99,4500,1/3/2025,,
PS,VVS2,H,PS-H-VVS2-0.9,0.9,0.99,4200,1/3/2025,,
PS,VS1,H,PS-H-VS1-0.9,0.9,0.99,3900,1/3/2025,,
PS,VS2,H,PS-H-VS2-0.9,0.9,0.99,3500,1/3/2025,,
PS,SI1,H,PS-H-SI1-0.9,0.9,0.99,3000,1/3/2025,,
PS,SI2,H,PS-H-SI2-0.9,0.9,0.99,2500,1/3/2025,,
PS,SI3,H,PS-H-SI3-0.9,0.9,0.99,2200,1/3/2025,,
PS,I1,H,PS-H-I1-0.9,0.9,0.99,2000,1/3/2025,,
PS,I2,H,PS-H-I2-0.9,0.9,0.99,1500,1/3/2025,,
PS,I3,H,PS-H-I3-0.9,0.9,0.99,900,1/3/2025,,
PS,IF,I,PS-I-IF-0.9,0.9,0.99,4100,1/3/2025,,
PS,VVS1,I,PS-I-VVS1-0.9,0.9,0.99,3900,1/3/2025,,
PS,VVS2,I,PS-I-VVS2-0.9,0.9,0.99,3700,1/3/2025,,
PS,VS1,I,PS-I-VS1-0.9,0.9,0.99,3400,1/3/2025,,
PS,VS2,I,PS-I-VS2-0.9,0.9,0.99,3100,1/3/2025,,
PS,SI1,I,PS-I-SI1-0.9,0.9,0.99,2700,1/3/2025,,
PS,SI2,I,PS-I-SI2-0.9,0.9,0.99,2300,1/3/2025,,
PS,SI3,I,PS-I-SI3-0.9,0.9,0.99,2100,1/3/2025,,
PS,I1,I,PS-I-I1-0.9,0.9,0.99,1900,1/3/2025,,
PS,I2,I,PS-I-I2-0.9,0.9,0.99,1400,1/3/2025,,
PS,I3,I,PS-I-I3-0.9,0.9,0.99,900,1/3/2025,,
PS,IF,J,PS-J-IF-0.9,0.9,0.99,3600,1/3/2025,,
PS,VVS1,J,PS-J-VVS1-0.9,0.9,0.99,3400,1/3/2025,,
PS,VVS2,J,PS-J-VVS2-0.9,0.9,0.99,3200,1/3/2025,,
PS,VS1,J,PS-J-VS1-0.9,0.9,0.99,3000,1/3/2025,,
PS,VS2,J,PS-J-VS2-0.9,0.9,0.99,2700,1/3/2025,,
PS,SI1,J,PS-J-SI1-0.9,0.9,0.99,2400,1/3/2025,,
PS,SI2,J,PS-J-SI2-0.9,0.9,0.99,2100,1/3/2025,,
PS,SI3,J,PS-J-SI3-0.9,0.9,0.99,1900,1/3/2025,,
PS,I1,J,PS-J-I1-0.9,0.9,0.99,1700,1/3/2025,,
PS,I2,J,PS-J-I2-0.9,0.9,0.99,1300,1/3/2025,,
PS,I3,J,PS-J-I3-0.9,0.9,0.99,800,1/3/2025,,
PS,IF,K,PS-K-IF-0.9,0.9,0.99,3000,1/3/2025,,
PS,VVS1,K,PS-K-VVS1-0.9,0.9,0.99,2800,1/3/2025,,
PS,VVS2,K,PS-K-VVS2-0.9,0.9,0.99,2600,1/3/2025,,
PS,VS1,K,PS-K-VS1-0.9,0.9,0.99,2500,1/3/2025,,
PS,VS2,K,PS-K-VS2-0.9,0.9,0.99,2300,1/3/2025,,
PS,SI1,K,PS-K-SI1-0.9,0.9,0.99,2100,1/3/2025,,
PS,SI2,K,PS-K-SI2-0.9,0.9,0.99,1900,1/3/2025,,
PS,SI3,K,PS-K-SI3-0.9,0.9,0.99,1700,1/3/2025,,
PS,I1,K,PS-K-I1-0.9,0.9,0.99,1500,1/3/2025,,
PS,I2,K,PS-K-I2-0.9,0.9,0.99,1200,1/3/2025,,
PS,I3,K,PS-K-I3-0.9,0.9,0.99,800,1/3/2025,,
PS,IF,L,PS-L-IF-0.9,0.9,0.99,2400,1/3/2025,,
PS,VVS1,L,PS-L-VVS1-0.9,0.9,0.99,2300,1/3/2025,,
PS,VVS2,L,PS-L-VVS2-0.9,0.9,0.99,2200,1/3/2025,,
PS,VS1,L,PS-L-VS1-0.9,0.9,0.99,2000,1/3/2025,,
PS,VS2,L,PS-L-VS2-0.9,0.9,0.99,1900,1/3/2025,,
PS,SI1,L,PS-L-SI1-0.9,0.9,0.99,1800,1/3/2025,,
PS,SI2,L,PS-L-SI2-0.9,0.9,0.99,1600,1/3/2025,,
PS,SI3,L,PS-L-SI3-0.9,0.9,0.99,1500,1/3/2025,,
PS,I1,L,PS-L-I1-0.9,0.9,0.99,1300,1/3/2025,,
PS,I2,L,PS-L-I2-0.9,0.9,0.99,1000,1/3/2025,,
PS,I3,L,PS-L-I3-0.9,0.9,0.99,700,1/3/2025,,
PS,IF,M,PS-M-IF-0.9,0.9,0.99,2000,1/3/2025,,
PS,VVS1,M,PS-M-VVS1-0.9,0.9,0.99,1900,1/3/2025,,
PS,VVS2,M,PS-M-VVS2-0.9,0.9,0.99,1800,1/3/2025,,
PS,VS1,M,PS-M-VS1-0.9,0.9,0.99,1700,1/3/2025,,
PS,VS2,M,PS-M-VS2-0.9,0.9,0.99,1600,1/3/2025,,
PS,SI1,M,PS-M-SI1-0.9,0.9,0.99,1500,1/3/2025,,
PS,SI2,M,PS-M-SI2-0.9,0.9,0.99,1400,1/3/2025,,
PS,SI3,M,PS-M-SI3-0.9,0.9,0.99,1300,1/3/2025,,
PS,I1,M,PS-M-I1-0.9,0.9,0.99,1100,1/3/2025,,
PS,I2,M,PS-M-I2-0.9,0.9,0.99,900,1/3/2025,,
PS,I3,M,PS-M-I3-0.9,0.9,0.99,700,1/3/2025,,
PS,IF,D,PS-D-IF-1,1,1.49,9300,1/3/2025,,
PS,VVS1,D,PS-D-VVS1-1,1,1.49,8200,1/3/2025,,
PS,VVS2,D,PS-D-VVS2-1,1,1.49,7600,1/3/2025,,
PS,VS1,D,PS-D-VS1-1,1,1.49,6700,1/3/2025,,
PS,VS2,D,PS-D-VS2-1,1,1.49,5700,1/3/2025,,
PS,SI1,D,PS-D-SI1-1,1,1.49,4600,1/3/2025,,
PS,SI2,D,PS-D-SI2-1,1,1.49,3900,1/3/2025,,
PS,SI3,D,PS-D-SI3-1,1,1.49,3500,1/3/2025,,
PS,I1,D,PS-D-I1-1,1,1.49,3100,1/3/2025,,
PS,I2,D,PS-D-I2-1,1,1.49,2100,1/3/2025,,
PS,I3,D,PS-D-I3-1,1,1.49,1300,1/3/2025,,
PS,IF,E,PS-E-IF-1,1,1.49,8200,1/3/2025,,
PS,VVS1,E,PS-E-VVS1-1,1,1.49,7500,1/3/2025,,
PS,VVS2,E,PS-E-VVS2-1,1,1.49,6900,1/3/2025,,
PS,VS1,E,PS-E-VS1-1,1,1.49,6200,1/3/2025,,
PS,VS2,E,PS-E-VS2-1,1,1.49,5400,1/3/2025,,
PS,SI1,E,PS-E-SI1-1,1,1.49,4300,1/3/2025,,
PS,SI2,E,PS-E-SI2-1,1,1.49,3700,1/3/2025,,
PS,SI3,E,PS-E-SI3-1,1,1.49,3300,1/3/2025,,
PS,I1,E,PS-E-I1-1,1,1.49,2900,1/3/2025,,
PS,I2,E,PS-E-I2-1,1,1.49,2000,1/3/2025,,
PS,I3,E,PS-E-I3-1,1,1.49,1200,1/3/2025,,
PS,IF,F,PS-F-IF-1,1,1.49,7400,1/3/2025,,
PS,VVS1,F,PS-F-VVS1-1,1,1.49,6800,1/3/2025,,
PS,VVS2,F,PS-F-VVS2-1,1,1.49,6400,1/3/2025,,
PS,VS1,F,PS-F-VS1-1,1,1.49,5800,1/3/2025,,
PS,VS2,F,PS-F-VS2-1,1,1.49,5100,1/3/2025,,
PS,SI1,F,PS-F-SI1-1,1,1.49,4000,1/3/2025,,
PS,SI2,F,PS-F-SI2-1,1,1.49,3500,1/3/2025,,
PS,SI3,F,PS-F-SI3-1,1,1.49,3100,1/3/2025,,
PS,I1,F,PS-F-I1-1,1,1.49,2800,1/3/2025,,
PS,I2,F,PS-F-I2-1,1,1.49,2000,1/3/2025,,
PS,I3,F,PS-F-I3-1,1,1.49,1100,1/3/2025,,
PS,IF,G,PS-G-IF-1,1,1.49,6600,1/3/2025,,
PS,VVS1,G,PS-G-VVS1-1,1,1.49,6200,1/3/2025,,
PS,VVS2,G,PS-G-VVS2-1,1,1.49,5800,1/3/2025,,
PS,VS1,G,PS-G-VS1-1,1,1.49,5400,1/3/2025,,
PS,VS2,G,PS-G-VS2-1,1,1.49,4800,1/3/2025,,
PS,SI1,G,PS-G-SI1-1,1,1.49,3800,1/3/2025,,
PS,SI2,G,PS-G-SI2-1,1,1.49,3300,1/3/2025,,
PS,SI3,G,PS-G-SI3-1,1,1.49,2900,1/3/2025,,
PS,I1,G,PS-G-I1-1,1,1.49,2600,1/3/2025,,
PS,I2,G,PS-G-I2-1,1,1.49,1900,1/3/2025,,
PS,I3,G,PS-G-I3-1,1,1.49,1000,1/3/2025,,
PS,IF,H,PS-H-IF-1,1,1.49,5600,1/3/2025,,
PS,VVS1,H,PS-H-VVS1-1,1,1.49,5200,1/3/2025,,
PS,VVS2,H,PS-H-VVS2-1,1,1.49,4900,1/3/2025,,
PS,VS1,H,PS-H-VS1-1,1,1.49,4600,1/3/2025,,
PS,VS2,H,PS-H-VS2-1,1,1.49,4200,1/3/2025,,
PS,SI1,H,PS-H-SI1-1,1,1.49,3600,1/3/2025,,
PS,SI2,H,PS-H-SI2-1,1,1.49,3100,1/3/2025,,
PS,SI3,H,PS-H-SI3-1,1,1.49,2700,1/3/2025,,
PS,I1,H,PS-H-I1-1,1,1.49,2400,1/3/2025,,
PS,I2,H,PS-H-I2-1,1,1.49,1800,1/3/2025,,
PS,I3,H,PS-H-I3-1,1,1.49,1000,1/3/2025,,
PS,IF,I,PS-I-IF-1,1,1.49,4700,1/3/2025,,
PS,VVS1,I,PS-I-VVS1-1,1,1.49,4400,1/3/2025,,
PS,VVS2,I,PS-I-VVS2-1,1,1.49,4200,1/3/2025,,
PS,VS1,I,PS-I-VS1-1,1,1.49,3900,1/3/2025,,
PS,VS2,I,PS-I-VS2-1,1,1.49,3700,1/3/2025,,
PS,SI1,I,PS-I-SI1-1,1,1.49,3200,1/3/2025,,
PS,SI2,I,PS-I-SI2-1,1,1.49,2800,1/3/2025,,
PS,SI3,I,PS-I-SI3-1,1,1.49,2400,1/3/2025,,
PS,I1,I,PS-I-I1-1,1,1.49,2200,1/3/2025,,
PS,I2,I,PS-I-I2-1,1,1.49,1700,1/3/2025,,
PS,I3,I,PS-I-I3-1,1,1.49,1000,1/3/2025,,
PS,IF,J,PS-J-IF-1,1,1.49,4000,1/3/2025,,
PS,VVS1,J,PS-J-VVS1-1,1,1.49,3800,1/3/2025,,
PS,VVS2,J,PS-J-VVS2-1,1,1.49,3600,1/3/2025,,
PS,VS1,J,PS-J-VS1-1,1,1.49,3400,1/3/2025,,
PS,VS2,J,PS-J-VS2-1,1,1.49,3200,1/3/2025,,
PS,SI1,J,PS-J-SI1-1,1,1.49,2900,1/3/2025,,
PS,SI2,J,PS-J-SI2-1,1,1.49,2500,1/3/2025,,
PS,SI3,J,PS-J-SI3-1,1,1.49,2200,1/3/2025,,
PS,I1,J,PS-J-I1-1,1,1.49,1900,1/3/2025,,
PS,I2,J,PS-J-I2-1,1,1.49,1500,1/3/2025,,
PS,I3,J,PS-J-I3-1,1,1.49,900,1/3/2025,,
PS,IF,K,PS-K-IF-1,1,1.49,3400,1/3/2025,,
PS,VVS1,K,PS-K-VVS1-1,1,1.49,3200,1/3/2025,,
PS,VVS2,K,PS-K-VVS2-1,1,1.49,3000,1/3/2025,,
PS,VS1,K,PS-K-VS1-1,1,1.49,2800,1/3/2025,,
PS,VS2,K,PS-K-VS2-1,1,1.49,2600,1/3/2025,,
PS,SI1,K,PS-K-SI1-1,1,1.49,2400,1/3/2025,,
PS,SI2,K,PS-K-SI2-1,1,1.49,2200,1/3/2025,,
PS,SI3,K,PS-K-SI3-1,1,1.49,1900,1/3/2025,,
PS,I1,K,PS-K-I1-1,1,1.49,1700,1/3/2025,,
PS,I2,K,PS-K-I2-1,1,1.49,1400,1/3/2025,,
PS,I3,K,PS-K-I3-1,1,1.49,900,1/3/2025,,
PS,IF,L,PS-L-IF-1,1,1.49,2900,1/3/2025,,
PS,VVS1,L,PS-L-VVS1-1,1,1.49,2700,1/3/2025,,
PS,VVS2,L,PS-L-VVS2-1,1,1.49,2500,1/3/2025,,
PS,VS1,L,PS-L-VS1-1,1,1.49,2300,1/3/2025,,
PS,VS2,L,PS-L-VS2-1,1,1.49,2200,1/3/2025,,
PS,SI1,L,PS-L-SI1-1,1,1.49,2000,1/3/2025,,
PS,SI2,L,PS-L-SI2-1,1,1.49,1900,1/3/2025,,
PS,SI3,L,PS-L-SI3-1,1,1.49,1800,1/3/2025,,
PS,I1,L,PS-L-I1-1,1,1.49,1600,1/3/2025,,
PS,I2,L,PS-L-I2-1,1,1.49,1200,1/3/2025,,
PS,I3,L,PS-L-I3-1,1,1.49,900,1/3/2025,,
PS,IF,M,PS-M-IF-1,1,1.49,2500,1/3/2025,,
PS,VVS1,M,PS-M-VVS1-1,1,1.49,2300,1/3/2025,,
PS,VVS2,M,PS-M-VVS2-1,1,1.49,2100,1/3/2025,,
PS,VS1,M,PS-M-VS1-1,1,1.49,2000,1/3/2025,,
PS,VS2,M,PS-M-VS2-1,1,1.49,1900,1/3/2025,,
PS,SI1,M,PS-M-SI1-1,1,1.49,1800,1/3/2025,,
PS,SI2,M,PS-M-SI2-1,1,1.49,1700,1/3/2025,,
PS,SI3,M,PS-M-SI3-1,1,1.49,1600,1/3/2025,,
PS,I1,M,PS-M-I1-1,1,1.49,1300,1/3/2025,,
PS,I2,M,PS-M-I2-1,1,1.49,1000,1/3/2025,,
PS,I3,M,PS-M-I3-1,1,1.49,800,1/3/2025,,
PS,IF,D,PS-D-IF-1.5,1.5,1.99,14100,1/3/2025,,
PS,VVS1,D,PS-D-VVS1-1.5,1.5,1.99,13200,1/3/2025,,
PS,VVS2,D,PS-D-VVS2-1.5,1.5,1.99,12500,1/3/2025,,
PS,VS1,D,PS-D-VS1-1.5,1.5,1.99,11600,1/3/2025,,
PS,VS2,D,PS-D-VS2-1.5,1.5,1.99,9900,1/3/2025,,
PS,SI1,D,PS-D-SI1-1.5,1.5,1.99,8100,1/3/2025,,
PS,SI2,D,PS-D-SI2-1.5,1.5,1.99,6700,1/3/2025,,
PS,SI3,D,PS-D-SI3-1.5,1.5,1.99,5900,1/3/2025,,
PS,I1,D,PS-D-I1-1.5,1.5,1.99,5100,1/3/2025,,
PS,I2,D,PS-D-I2-1.5,1.5,1.99,2700,1/3/2025,,
PS,I3,D,PS-D-I3-1.5,1.5,1.99,1500,1/3/2025,,
PS,IF,E,PS-E-IF-1.5,1.5,1.99,13200,1/3/2025,,
PS,VVS1,E,PS-E-VVS1-1.5,1.5,1.99,12400,1/3/2025,,
PS,VVS2,E,PS-E-VVS2-1.5,1.5,1.99,11600,1/3/2025,,
PS,VS1,E,PS-E-VS1-1.5,1.5,1.99,10800,1/3/2025,,
PS,VS2,E,PS-E-VS2-1.5,1.5,1.99,9300,1/3/2025,,
PS,SI1,E,PS-E-SI1-1.5,1.5,1.99,7600,1/3/2025,,
PS,SI2,E,PS-E-SI2-1.5,1.5,1.99,6300,1/3/2025,,
PS,SI3,E,PS-E-SI3-1.5,1.5,1.99,5500,1/3/2025,,
PS,I1,E,PS-E-I1-1.5,1.5,1.99,4800,1/3/2025,,
PS,I2,E,PS-E-I2-1.5,1.5,1.99,2600,1/3/2025,,
PS,I3,E,PS-E-I3-1.5,1.5,1.99,1400,1/3/2025,,
PS,IF,F,PS-F-IF-1.5,1.5,1.99,12300,1/3/2025,,
PS,VVS1,F,PS-F-VVS1-1.5,1.5,1.99,11500,1/3/2025,,
PS,VVS2,F,PS-F-VVS2-1.5,1.5,1.99,10800,1/3/2025,,
PS,VS1,F,PS-F-VS1-1.5,1.5,1.99,10200,1/3/2025,,
PS,VS2,F,PS-F-VS2-1.5,1.5,1.99,8800,1/3/2025,,
PS,SI1,F,PS-F-SI1-1.5,1.5,1.99,7200,1/3/2025,,
PS,SI2,F,PS-F-SI2-1.5,1.5,1.99,6000,1/3/2025,,
PS,SI3,F,PS-F-SI3-1.5,1.5,1.99,5100,1/3/2025,,
PS,I1,F,PS-F-I1-1.5,1.5,1.99,4500,1/3/2025,,
PS,I2,F,PS-F-I2-1.5,1.5,1.99,2500,1/3/2025,,
PS,I3,F,PS-F-I3-1.5,1.5,1.99,1300,1/3/2025,,
PS,IF,G,PS-G-IF-1.5,1.5,1.99,10900,1/3/2025,,
PS,VVS1,G,PS-G-VVS1-1.5,1.5,1.99,10500,1/3/2025,,
PS,VVS2,G,PS-G-VVS2-1.5,1.5,1.99,10000,1/3/2025,,
PS,VS1,G,PS-G-VS1-1.5,1.5,1.99,9300,1/3/2025,,
PS,VS2,G,PS-G-VS2-1.5,1.5,1.99,8200,1/3/2025,,
PS,SI1,G,PS-G-SI1-1.5,1.5,1.99,6700,1/3/2025,,
PS,SI2,G,PS-G-SI2-1.5,1.5,1.99,5600,1/3/2025,,
PS,SI3,G,PS-G-SI3-1.5,1.5,1.99,4800,1/3/2025,,
PS,I1,G,PS-G-I1-1.5,1.5,1.99,4200,1/3/2025,,
PS,I2,G,PS-G-I2-1.5,1.5,1.99,2400,1/3/2025,,
PS,I3,G,PS-G-I3-1.5,1.5,1.99,1200,1/3/2025,,
PS,IF,H,PS-H-IF-1.5,1.5,1.99,9200,1/3/2025,,
PS,VVS1,H,PS-H-VVS1-1.5,1.5,1.99,8800,1/3/2025,,
PS,VVS2,H,PS-H-VVS2-1.5,1.5,1.99,8400,1/3/2025,,
PS,VS1,H,PS-H-VS1-1.5,1.5,1.99,7900,1/3/2025,,
PS,VS2,H,PS-H-VS2-1.5,1.5,1.99,7100,1/3/2025,,
PS,SI1,H,PS-H-SI1-1.5,1.5,1.99,6200,1/3/2025,,
PS,SI2,H,PS-H-SI2-1.5,1.5,1.99,5200,1/3/2025,,
PS,SI3,H,PS-H-SI3-1.5,1.5,1.99,4500,1/3/2025,,
PS,I1,H,PS-H-I1-1.5,1.5,1.99,3900,1/3/2025,,
PS,I2,H,PS-H-I2-1.5,1.5,1.99,2300,1/3/2025,,
PS,I3,H,PS-H-I3-1.5,1.5,1.99,1100,1/3/2025,,
PS,IF,I,PS-I-IF-1.5,1.5,1.99,7900,1/3/2025,,
PS,VVS1,I,PS-I-VVS1-1.5,1.5,1.99,7500,1/3/2025,,
PS,VVS2,I,PS-I-VVS2-1.5,1.5,1.99,7200,1/3/2025,,
PS,VS1,I,PS-I-VS1-1.5,1.5,1.99,6800,1/3/2025,,
PS,VS2,I,PS-I-VS2-1.5,1.5,1.99,6300,1/3/2025,,
PS,SI1,I,PS-I-SI1-1.5,1.5,1.99,5600,1/3/2025,,
PS,SI2,I,PS-I-SI2-1.5,1.5,1.99,4800,1/3/2025,,
PS,SI3,I,PS-I-SI3-1.5,1.5,1.99,4200,1/3/2025,,
PS,I1,I,PS-I-I1-1.5,1.5,1.99,3600,1/3/2025,,
PS,I2,I,PS-I-I2-1.5,1.5,1.99,2200,1/3/2025,,
PS,I3,I,PS-I-I3-1.5,1.5,1.99,1100,1/3/2025,,
PS,IF,J,PS-J-IF-1.5,1.5,1.99,6400,1/3/2025,,
PS,VVS1,J,PS-J-VVS1-1.5,1.5,1.99,6100,1/3/2025,,
PS,VVS2,J,PS-J-VVS2-1.5,1.5,1.99,5800,1/3/2025,,
PS,VS1,J,PS-J-VS1-1.5,1.5,1.99,5500,1/3/2025,,
PS,VS2,J,PS-J-VS2-1.5,1.5,1.99,5200,1/3/2025,,
PS,SI1,J,PS-J-SI1-1.5,1.5,1.99,4800,1/3/2025,,
PS,SI2,J,PS-J-SI2-1.5,1.5,1.99,4400,1/3/2025,,
PS,SI3,J,PS-J-SI3-1.5,1.5,1.99,3800,1/3/2025,,
PS,I1,J,PS-J-I1-1.5,1.5,1.99,3300,1/3/2025,,
PS,I2,J,PS-J-I2-1.5,1.5,1.99,2000,1/3/2025,,
PS,I3,J,PS-J-I3-1.5,1.5,1.99,1100,1/3/2025,,
PS,IF,K,PS-K-IF-1.5,1.5,1.99,4900,1/3/2025,,
PS,VVS1,K,PS-K-VVS1-1.5,1.5,1.99,4700,1/3/2025,,
PS,VVS2,K,PS-K-VVS2-1.5,1.5,1.99,4500,1/3/2025,,
PS,VS1,K,PS-K-VS1-1.5,1.5,1.99,4300,1/3/2025,,
PS,VS2,K,PS-K-VS2-1.5,1.5,1.99,4100,1/3/2025,,
PS,SI1,K,PS-K-SI1-1.5,1.5,1.99,3900,1/3/2025,,
PS,SI2,K,PS-K-SI2-1.5,1.5,1.99,3700,1/3/2025,,
PS,SI3,K,PS-K-SI3-1.5,1.5,1.99,3300,1/3/2025,,
PS,I1,K,PS-K-I1-1.5,1.5,1.99,2900,1/3/2025,,
PS,I2,K,PS-K-I2-1.5,1.5,1.99,1800,1/3/2025,,
PS,I3,K,PS-K-I3-1.5,1.5,1.99,1000,1/3/2025,,
PS,IF,L,PS-L-IF-1.5,1.5,1.99,4100,1/3/2025,,
PS,VVS1,L,PS-L-VVS1-1.5,1.5,1.99,3900,1/3/2025,,
PS,VVS2,L,PS-L-VVS2-1.5,1.5,1.99,3700,1/3/2025,,
PS,VS1,L,PS-L-VS1-1.5,1.5,1.99,3600,1/3/2025,,
PS,VS2,L,PS-L-VS2-1.5,1.5,1.99,3400,1/3/2025,,
PS,SI1,L,PS-L-SI1-1.5,1.5,1.99,3200,1/3/2025,,
PS,SI2,L,PS-L-SI2-1.5,1.5,1.99,3000,1/3/2025,,
PS,SI3,L,PS-L-SI3-1.5,1.5,1.99,2800,1/3/2025,,
PS,I1,L,PS-L-I1-1.5,1.5,1.99,2600,1/3/2025,,
PS,I2,L,PS-L-I2-1.5,1.5,1.99,1600,1/3/2025,,
PS,I3,L,PS-L-I3-1.5,1.5,1.99,1000,1/3/2025,,
PS,IF,M,PS-M-IF-1.5,1.5,1.99,3500,1/3/2025,,
PS,VVS1,M,PS-M-VVS1-1.5,1.5,1.99,3300,1/3/2025,,
PS,VVS2,M,PS-M-VVS2-1.5,1.5,1.99,3200,1/3/2025,,
PS,VS1,M,PS-M-VS1-1.5,1.5,1.99,3100,1/3/2025,,
PS,VS2,M,PS-M-VS2-1.5,1.5,1.99,2900,1/3/2025,,
PS,SI1,M,PS-M-SI1-1.5,1.5,1.99,2700,1/3/2025,,
PS,SI2,M,PS-M-SI2-1.5,1.5,1.99,2500,1/3/2025,,
PS,SI3,M,PS-M-SI3-1.5,1.5,1.99,2400,1/3/2025,,
PS,I1,M,PS-M-I1-1.5,1.5,1.99,2200,1/3/2025,,
PS,I2,M,PS-M-I2-1.5,1.5,1.99,1500,1/3/2025,,
PS,I3,M,PS-M-I3-1.5,1.5,1.99,1000,1/3/2025,,
PS,IF,D,PS-D-IF-2,2,2.99,21500,1/3/2025,,
PS,VVS1,D,PS-D-VVS1-2,2,2.99,20000,1/3/2025,,
PS,VVS2,D,PS-D-VVS2-2,2,2.99,18500,1/3/2025,,
PS,VS1,D,PS-D-VS1-2,2,2.99,17500,1/3/2025,,
PS,VS2,D,PS-D-VS2-2,2,2.99,16000,1/3/2025,,
PS,SI1,D,PS-D-SI1-2,2,2.99,13500,1/3/2025,,
PS,SI2,D,PS-D-SI2-2,2,2.99,10300,1/3/2025,,
PS,SI3,D,PS-D-SI3-2,2,2.99,8200,1/3/2025,,
PS,I1,D,PS-D-I1-2,2,2.99,6900,1/3/2025,,
PS,I2,D,PS-D-I2-2,2,2.99,3000,1/3/2025,,
PS,I3,D,PS-D-I3-2,2,2.99,1600,1/3/2025,,
